,P,Y,Ce,Sm,Eu,Dy,Lu,Hf,Th,U,No,Set,zircon,Sample ID,Rock type,Age(Ma),label,P_copy,pred_type
86,-0.4974136317022618,0.787696958472113,0.07630154434695809,2.1590924557134636,1.4971851950737516,0.9935027811569801,0.6705539675678505,-1.364634213814169,-1.8355559063063447,-2.6560664164422843,254,Testing set,I-type zircon,SA56-17,Stentor pluton （TTG),3258.0,0.0,11.2816129032258,0.0
87,-0.06326352125927251,0.5740233692723189,0.41362272233521324,0.4415736037930913,0.4228772699878579,0.516921999967159,0.6406633819944256,0.5226038965413408,-1.7005336163138736,-1.9143363380289655,255,Testing set,I-type zircon,SA56-18,Stentor pluton （TTG),3258.0,0.0,9.65677419354839,0.0
88,-0.010807158869014748,0.6252051468225795,0.33627010525634493,0.6957204958577675,0.5304232842698318,0.5928281980724918,0.7565540767532711,0.5188784540230676,-1.979523970340005,-2.055315339232101,256,Testing set,I-type zircon,SA56-19,Stentor pluton （TTG),3258.0,0.0,9.64903225806452,0.0
89,-0.06345224190478609,0.400842628640236,0.473649043695202,0.5510209081290085,0.18592021931104605,0.396981882202608,0.21816393100745016,0.1248074283054712,-1.092592833073853,-1.5987457703653656,257,Testing set,I-type zircon,SA56-20,Stentor pluton （TTG),3258.0,0.0,10.7151612903226,0.0
90,0.040927836899111183,0.5665533813898243,0.4308245130484076,0.5714354803271862,0.2055051277809763,0.5254498873714315,0.5027558518165732,0.34767257741396135,-1.5573932461209072,-1.8527208433306164,258,Testing set,I-type zircon,SA56-21,Stentor pluton （TTG),3258.0,0.0,10.8793548387097,0.0
91,-0.023306253099532513,0.6518413185849785,0.46774512643417254,0.5944716674431109,-0.08238087712381367,0.594442790412157,0.3991882529877802,0.2690582796551621,-1.4471155679758545,-1.5860615870684764,259,Testing set,I-type zircon,SA56-22,Stentor pluton （TTG),3258.0,0.0,11.6235483870968,0.0
92,-0.4955262876570064,0.8492200158804043,0.19457168042425568,2.026036875608586,0.6550238920959494,0.9978899460655496,0.6888324847180276,-1.528079105719591,-1.5042547915029958,-1.955755935067532,260,Testing set,I-type zircon,SA56-23,Stentor pluton （TTG),3258.0,0.0,13.7477419354839,0.0
93,-0.054523175752392156,0.607679472264896,0.4088025456305788,0.7410544661646313,0.526649761575751,0.5331174062527588,0.5777180600234457,0.36534482637851734,-1.8848333902227214,-1.9653626846908125,261,Testing set,I-type zircon,SA56-24,Stentor pluton （TTG),3258.0,0.0,10.0512903225806,0.0
94,-0.1816566911453806,0.8265156934523497,-0.00864923544213581,2.136244311873341,1.6877664128079322,1.0010960970295348,0.5460397917555192,-1.072845938010212,-2.08137045016574,-3.1007080249377497,262,Testing set,I-type zircon,SA56-25,Stentor pluton （TTG),3258.0,0.0,13.6712903225806,0.0
95,-0.20274213178274328,0.8248750888150426,0.15899805619761767,1.6414331669991693,1.3672973266862254,0.8010983703422482,0.6671195460150555,-1.2821889499836587,-1.8217814860772328,-2.658872607081327,263,Testing set,I-type zircon,SA56-26,Stentor pluton （TTG),3258.0,0.0,12.9283870967742,0.0
96,-0.14434556514428729,0.9521237847829238,-0.07384816904029289,2.4275440926934033,1.6651584820308956,1.0363319078308093,0.5193014452882246,-1.0991781047570621,-2.0849578490843994,-3.328992483900884,264,Testing set,I-type zircon,SA56-27,Stentor pluton （TTG),3258.0,0.0,13.0258064516129,0.0
97,0.046302482900974426,0.5649436387926993,0.50305351714561,0.4001840555599502,0.09199056890920627,0.4831909558234561,0.5454373706269611,0.43617107132039346,-1.5819768583011116,-1.7493949034775123,265,Testing set,I-type zircon,SA56-28,Stentor pluton （TTG),3258.0,0.0,10.8764516129032,0.0
